date,location,funct_group,percent_cover.total,site
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,0.5,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,0.5,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,15.9,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,11.4,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,19.5,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,2.2,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,1.6,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,1,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,2.7,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,0.5,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,2.6,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,20.3,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,14.2,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,3.2,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,21.4,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,5.4,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,4.8,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,1.1,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,12.8,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,0.5,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,2.1,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,10.7,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,1,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,39.8,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,12.6,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,1,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,5.3,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,4.6,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,1.1,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,9.9,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,0.5,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,12.2,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,0.5,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,18.1,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,14.9,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,1.1,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,4.3,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,0.5,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,6.5,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,0.6,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,16.1,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,12.7,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,12.6,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,0,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,2.8,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,0.6,LTER 1
2011,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,1.1,LTER 1
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,3.7,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,11.8,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,3.1,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,15.5,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,12.7,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,19,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,4.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,6.9,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,1,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,11.4,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,29.7,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,21.7,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,0.5,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,27,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,1.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,16.3,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,2.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,4.2,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,5.3,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,2.1,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,20.3,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,0.5,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,7.4,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,1.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,1.1,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,18.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,7.4,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,0.5,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,4.7,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,23,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Hard coral,7.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Macroalgae,3.8,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Hard coral,7.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Macroalgae,21.7,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,0.5,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,7.3,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,1.1,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,1.1,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,8,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,0.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,13.9,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,2.1,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,17.1,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,1.7000000000000002,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,23.3,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,1.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,0,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,2.2,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,2.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,4.8,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,0.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,0.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,0.5,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,5.4,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,1.5,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,4.3,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,1.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,8.5,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,2.7,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,12.6,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,5.800000000000001,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,5.8,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,10.299999999999999,LTER 2
2011,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,10.9,LTER 2
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,2.7,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,14.8,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,2.3,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,8.8,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,4.2,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,4.9,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,1.6,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,25,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,0,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,13.8,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,2.7,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,4.2,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,6.5,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,8.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,4.9,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,4.9,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,6.5,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,16.4,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,6,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,10.8,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,2.7,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,26.2,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,2.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,31.4,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,1.6,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,8.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,2.2,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,18.3,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,2.6,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,11.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,0.5,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,0,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,0,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,13,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,6.300000000000001,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,14.4,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,1.7000000000000002,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,27.3,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,3.2,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,22.2,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,2.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,9.2,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,2.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,24.6,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,6.9,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,4.4,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,5.2,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,20.8,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,4.8,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,8.7,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,3.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,5.3,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,3.5,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,4,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,2.6,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,4.4,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,2.3,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,21.3,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,1.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,8.8,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,4.300000000000001,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,5.4,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,3.2,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,0,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,5.7,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,7.4,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,6.5,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,12.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,2.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,22.8,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,1.7,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,8.4,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,2.1,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,2.6,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,1.2,LTER 1
2012,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,0,LTER 1
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,4.6,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,1.7,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,6.4,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,5.9,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,3.2,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,8.6,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,2.9,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,16.6,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,1,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,3.3,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,1.1,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,12.6,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,4.8,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,24.9,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,0.5,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,22.5,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,2.2,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,18,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,4.4,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,32.6,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,2.7,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,38.3,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,4,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,16.3,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,3.7,LTER 2
2012,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,11.7,LTER 2
